"","group","taxonomy"
"193","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tibiigranuli"
"194","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tissieri"
"195","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tsurumiense"
"196","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;vansinderenii"
"197","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;vespertilionis"
"198","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;xylocopae"
"199","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;greenwoodii"
"200","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;leopoldii"
"201","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;pickettii"
"202","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;piotii"
"203","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;swidsinskii"
"204","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;human_associated;human_gut;mammal_gut","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;vaginalis"
"205","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;human_associated;human_pathogens_all","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Parascardovia;denticolens"
"206","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Scardovia;inopinata"
"207","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Scardovia;wiggsiae"
"208","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;acidiphila"
"209","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;acidithermotolerans"
"210","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;durhamensis"
"211","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;robiniae"
"212","nitrate_reduction","Actinomycetota;Actinomycetes;Catenulisporales;Catenulisporaceae;Catenulispora;subtropica"
"213","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;arvum"
"214","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;aurantiacum"
"215","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;cibodasense"
"216","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;eucalypti"
"217","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;japonicum"
"218","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;minutisporangium"
"219","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;mongoliense"
"220","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;phraense"
"221","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Fodinicola;acaciae"
"222","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Fodinicola;feengrottensis"
"223","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Antricoccaceae;Antricoccus;suffuscus"
"224","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;aggregatus"
"225","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;atacamensis"
"226","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;aurantiacus"
"227","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;brunescens"
"228","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;capsensis"
"229","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;carthaginiensis"
"230","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;colisei"
"231","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;deserti"
"232","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;fimeti"
"233","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;haudaquaticus"
"234","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;jejuensis"
"235","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;litoris"
"236","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;mobilis"
"237","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;saxobsidens"
"238","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;tunisiensis"
"239","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;xanthinilyticus"
"240","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;africanus"
"241","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;amargosae"
"242","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;aquaeductus"
"243","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;arenarius"
"244","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;bullaregiensis"
"245","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;chilensis"
"246","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;daqingensis"
"247","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;dictyosporus"
"248","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;marinus"
"249","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;nigrescens"
"250","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;normandii"
"251","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;obscurus"
"252","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;poikilotrophus"
"253","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;pulveris"
"254","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;ruber"
"255","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;sabuli"
"256","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;saharensis"
"257","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;siccatus"
"258","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;telluris"
"259","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;tzadiensis"
"260","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;altitudinis"
"261","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;caceresii"
"262","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;excelsi"
"263","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;italicus"
"264","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;lacusdianchii"
"265","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;lapidis"
"266","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;marinus"
"267","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;multiseptatus"
"268","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;muralis"
"269","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;roseus"
"270","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;versicolor"
"271","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Glycomyces;harbinensis"
"272","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Glycomyces;rutgersensis"
"273","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Stackebrandtia;nassauensis"
"274","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;endophyticus"
"275","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;fulvus"
"276","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;soli"
"277","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Jiangellales;Jiangellaceae;Jiangella;alba"
"278","ureolysis","Actinomycetota;Actinomycetes;Jiangellales;Jiangellaceae;Jiangella;gansuensis"
"279","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Angustibacter;aerolatus"
"280","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;aurantiacus"
"281","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;aureolus"
"282","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;endophyticus"
"283","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;glutinatus"
"284","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;gynurae"
"285","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;gypseus"
"286","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;indalonis"
"287","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;mangrovi"
"288","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;radiotolerans"
"289","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;rhizosphaerae"
"290","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;rubinsiae"
"291","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;siccus"
"292","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;terrestris"
"293","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;vitellinus"
"294","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;xinjiangensis"
"295","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;aurantiaca"
"296","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;babensis"
"297","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;corallincola"
"298","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;mesophila"
"299","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;mikuniensis"
"300","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;rhamnosa"
"301","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;rhizophila"
"302","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;succinea"
"303","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;basanitobsidens"
"304","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;galaxeicola"
"305","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;lusitanus"
"306","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;marinus"
"307","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;aburaviensis"
"308","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;acidiphila"
"309","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;albolonga"
"310","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;arboriphila"
"311","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;atroaurantiaca"
"312","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;aureofaciens"
"313","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;azatica"
"314","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cathayae"
"315","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cheerisanensis"
"316","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cineracea"
"317","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cinereorecta"
"318","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cystarginea"
"319","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;fiedleri"
"320","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;gansuensis"
"321","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;griseola"
"322","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;herbaricolor"
"323","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;humi"
"324","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;indigofera"
"325","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;kazusensis"
"326","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;kifunensis"
"327","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;mediocidica"
