Genome,Database_ID
DSM 20294,K06287
DSM 20294,K00640
DSM 20294,K12132
DSM 20294,K20074
DSM 20294,K14949
DSM 20294,K01875
DSM 20294,K00014
DSM 20294,K00891
DSM 20294,K12503
DSM 20294,K03100
DSM 20294,K03101
DSM 20294,K03106
DSM 20294,K03110
DSM 20294,K02484
DSM 20294,K07642
DSM 20294,K02056
DSM 20294,K02057
DSM 20294,K02058
DSM 20294,K03111
DSM 20294,K03795
DSM 20294,K06400
DSM 20294,K22044
DSM 20294,K02959
DSM 20294,K02996
DSM 20294,K11928
DSM 20294,K14347
DSM 20294,K14683
DSM 20294,K03307
DSM 20294,K03664
DSM 20294,K02946
DSM 20294,K02948
DSM 20294,K02950
DSM 20294,K02952
DSM 20294,K02954
DSM 20294,K02956
DSM 20294,K02961
DSM 20294,K02963
DSM 20294,K02965
DSM 20294,K02945
DSM 20294,K02968
DSM 20294,K02967
DSM 20294,K02982
DSM 20294,K02986
DSM 20294,K02988
DSM 20294,K02990
DSM 20294,K02992
DSM 20294,K02994
DSM 20294,K00688
DSM 20294,K00241
DSM 20294,K00240
DSM 20294,K00239
DSM 20294,K00135
DSM 20294,K18118
DSM 20294,K14267
DSM 20294,K01439
DSM 20294,K19270
DSM 20294,K00956
DSM 20294,K00957
DSM 20294,K17218
DSM 20294,K00392
DSM 20294,K03154
DSM 20294,K04564
DSM 20294,K03424
DSM 20294,K15552
DSM 20294,K15551
DSM 20294,K15372
DSM 20294,K03304
DSM 20294,K05794
DSM 20294,K03734
DSM 20294,K00946
DSM 20294,K00788
DSM 20294,K03149
DSM 20294,K11065
DSM 20294,K03671
DSM 20294,K00384
DSM 20294,K01011
DSM 20294,K03636
DSM 20294,K01733
DSM 20294,K05835
DSM 20294,K01868
DSM 20294,K00758
DSM 20294,K00560
DSM 20294,K03465
DSM 20294,K12510
DSM 20294,K00616
DSM 20294,K02601
DSM 20294,K03624
DSM 20294,K18955
DSM 20294,K03628
DSM 20294,K03723
DSM 20294,K03488
DSM 20294,K03402
DSM 20294,K07736
DSM 20294,K10914
DSM 20294,K03436
DSM 20294,K21962
DSM 20294,K09017
DSM 20294,K18476
DSM 20294,K15773
DSM 20294,K07738
DSM 20294,K00615
DSM 20294,K02358
DSM 20294,K02355
DSM 20294,K02356
DSM 20294,K02357
DSM 20294,K02519
DSM 20294,K09936
DSM 20294,K07483
DSM 20294,K07485
DSM 20294,K07493
DSM 20294,K18320
DSM 20294,K01087
DSM 20294,K00697
DSM 20294,K01046
DSM 20294,K03545
DSM 20294,K01803
DSM 20294,K03499
DSM 20294,K07442
DSM 20294,K03216
DSM 20294,K03439
DSM 20294,K00554
DSM 20294,K23077
DSM 20294,K22132
DSM 20294,K00791
DSM 20294,K06177
DSM 20294,K06173
DSM 20294,K03177
DSM 20294,K07566
DSM 20294,K06925
DSM 20294,K11991
DSM 20294,K04075
DSM 20294,K06168
DSM 20294,K00566
DSM 20294,K14415
DSM 20294,K01696
DSM 20294,K01695
DSM 20294,K01867
DSM 20294,K07693
DSM 20294,K07778
DSM 20294,K07669
DSM 20294,K07670
DSM 20294,K07776
DSM 20294,K07653
DSM 20294,K07654
DSM 20294,K07768
DSM 20294,K03427
DSM 20294,K01153
DSM 20294,K01154
DSM 20294,K01156
DSM 20294,K01866
DSM 20294,K03891
DSM 20294,K03889
DSM 20294,K03890
DSM 20294,K01854
DSM 20294,K02851
DSM 20294,K01784
DSM 20294,K00790
DSM 20294,K02563
DSM 20294,K00075
DSM 20294,K01924
DSM 20294,K01929
DSM 20294,K01925
DSM 20294,K01928
DSM 20294,K23393
DSM 20294,K00012
DSM 20294,K00965
DSM 20294,K21688
DSM 20294,K08997
DSM 20294,K19222
DSM 20294,K07397
DSM 20294,K06959
DSM 20294,K07040
DSM 20294,K06860
DSM 20294,K13979
DSM 20294,K00806
DSM 20294,K19302
DSM 20294,K06153
DSM 20294,K06958
DSM 20294,K07146
DSM 20294,K07160
DSM 20294,K07113
DSM 20294,K07082
DSM 20294,K00761
DSM 20294,K03648
DSM 20294,K03190
DSM 20294,K03187
DSM 20294,K03188
DSM 20294,K03189
DSM 20294,K01428
DSM 20294,K01429
DSM 20294,K01430
DSM 20294,K09903
DSM 20294,K02303
DSM 20294,K01599
DSM 20294,K13542
DSM 20294,K00963
DSM 20294,K01873
DSM 20294,K10716
DSM 20294,K24206
DSM 20294,K02428
DSM 20294,K00854
DSM 20294,K02221
DSM 20294,K03217
DSM 20294,K23997
DSM 20294,K07238
R1,K04096
R1,K04096
R1,K04104
R1,K04104
R1,K04104
R1,K04104
R1,K04477
R1,K04485
R1,K04485
R1,K04485
R1,K04486
R1,K04487
R1,K04487
R1,K04488
R1,K04488
R1,K04488
R1,K04562
R1,K04564
R1,K04564
R1,K04564
R1,K04567
R1,K04567
R1,K04651
R1,K04651
R1,K04652
R1,K04652
R1,K04653
R1,K04654
R1,K04655
R1,K04655
R1,K04656
R1,K04656
R1,K04656
R1,K04656
R1,K04720
R1,K04758
R1,K04758
R1,K04758
R1,K04758
R1,K04758
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04759
R1,K04763
R1,K04763
R1,K04763
R1,K04763
R1,K04763
R1,K04769
R1,K04769
R1,K04769
R1,K04769
R1,K04771
R1,K04771
R1,K04771
R1,K04835
R1,K04835
R1,K05020
R1,K05311
R1,K05337
R1,K05364
R1,K05366
R1,K05366
R1,K05396
R1,K05515
R1,K05515
R1,K05520
R1,K05540
R1,K05566
R1,K05567
R1,K05568
R1,K05568
R1,K05568
R1,K05568
R1,K05568
R1,K05569
R1,K05569
R1,K05570
R1,K05571
R1,K05571
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05592
R1,K05601
R1,K05739
R1,K05792
R1,K05795
R1,K05795
R1,K05795
R1,K05799
R1,K05799
R1,K05799
R1,K05799
R1,K05808
R1,K05808
R1,K05832
R1,K05832
R1,K05833
R1,K05833
R1,K05837
R1,K05846
R1,K05846
R1,K05847
R1,K05847
R1,K05873
R1,K05878
R1,K05879
R1,K05881
R1,K05895
R1,K05896
R1,K05934
R1,K05936
R1,K05946
R1,K05964
R1,K05966
R1,K05979
R1,K05982
R1,K05985
R1,K05985
R1,K06012
R1,K06013
R1,K06013
R1,K06015
R1,K06015
R1,K06023
R1,K06023
R1,K06024
R1,K06042
R1,K06131
R1,K06131
R1,K06147
R1,K06147
R1,K06147
R1,K06147
R1,K06147
R1,K06147
R1,K06153
R1,K06158
R1,K06158
R1,K06168
R1,K06168
R1,K06168
R1,K06168
R1,K06168
R1,K06168
R1,K06173
R1,K06173
R1,K06178
R1,K06178
R1,K06179
R1,K06179
R1,K06180
R1,K06180
R1,K06180
R1,K06182
R1,K06182
R1,K06183
R1,K06183
R1,K06187
R1,K06187
R1,K06196
R1,K06199
R1,K06199
R1,K06206
R1,K06206
R1,K06207
R1,K06207
R1,K06207
R1,K06207
R1,K06207
R1,K06207
R1,K06208
R1,K06209
R1,K06213
R1,K06213
R1,K06213
R1,K06215
R1,K06219
R1,K06223
R1,K06229
R1,K06281
R1,K06282
R1,K06282
R1,K06283
R1,K06284
R1,K06284
R1,K06284
R1,K06287
R1,K06295
R1,K06295
R1,K06295
R1,K06295
R1,K06295
R1,K06296
R1,K06297
R1,K06297
R1,K06297
R1,K06298
R1,K06306
R1,K06306
R1,K06306
R1,K06306
R1,K06306
R1,K06308
R1,K06310
R1,K06311
R1,K06311
R1,K06311
R1,K06311
R1,K06311
R1,K06312
R1,K06313
R1,K06313
R1,K06317
R1,K06320
R1,K06320
R1,K06320
R1,K06329
R1,K06333
R1,K06334
R1,K06346
R1,K06346
R1,K06346
R1,K06350
R1,K06351
R1,K06373
R1,K06374
R1,K06378
R1,K06378
R1,K06379
R1,K06381
R1,K06381
R1,K06381
R1,K06382
R1,K06382
R1,K06383
R1,K06384
R1,K06385
R1,K06387
R1,K06390
R1,K06391
R1,K06392
R1,K06393
R1,K06394
R1,K06395
R1,K06396
R1,K06397
R1,K06398
R1,K06399
R1,K06399
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06400
R1,K06402
R1,K06405
R1,K06405
R1,K06406
R1,K06406
R1,K06407
R1,K06407
R1,K06407
R1,K06409
R1,K06409
R1,K06409
R1,K06409
R1,K06409
R1,K06409
R1,K06412
R1,K06415
R1,K06416
R1,K06416
R1,K06421
R1,K06421
R1,K06421
R1,K06436
R1,K06438
R1,K06439
R1,K06440
R1,K06442
R1,K06442
R1,K06518
R1,K06603
R1,K06608
R1,K06608
R1,K06714
R1,K06714
R1,K06714
R1,K06726
R1,K06864
R1,K06871
R1,K06871
R1,K06871
R1,K06871
R1,K06871
R1,K06871
R1,K06872
R1,K06878
R1,K06878
R1,K06880
R1,K06881
R1,K06881
R1,K06888
R1,K06889
R1,K06889
R1,K06889
R1,K06895
R1,K06897
R1,K06898
R1,K06901
R1,K06901
R1,K06901
R1,K06901
R1,K06901
R1,K06905
R1,K06907
R1,K06907
R1,K06907
R1,K06919
R1,K06920
R1,K06925
R1,K06927
R1,K06928
R1,K06929
R1,K06933
R1,K06940
R1,K06941
R1,K06941
R1,K06942
R1,K06942
R1,K06949
R1,K06949
R1,K06950
R1,K06950
R1,K06956
R1,K06958
R1,K06959
R1,K06959
R1,K06959
R1,K06959
R1,K06959
R1,K06960
R1,K06962
R1,K06967
R1,K06969
R1,K06969
R1,K06971
R1,K06972
R1,K06972
R1,K06972
R1,K06973
R1,K06990
R1,K06990
R1,K06990
R1,K06990
R1,K06990
R1,K06990
R1,K06997
R1,K06998
R1,K07001
R1,K07001
R1,K07005
R1,K07009
R1,K07010
R1,K07010
R1,K07012
R1,K07012
R1,K07012
R1,K07012
R1,K07023
R1,K07029
R1,K07029
R1,K07030
R1,K07030
R1,K07035
R1,K07035
R1,K07037
R1,K07037
R1,K07037
R1,K07038
R1,K07040
R1,K07042
R1,K07050
R1,K07050
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07052
R1,K07053
R1,K07056
R1,K07058
R1,K07067
R1,K07067
R1,K07067
R1,K07074
R1,K07076
R1,K07079
R1,K07079
R1,K07079
R1,K07079
R1,K07082
R1,K07084
R1,K07084
R1,K07084
R1,K07084
R1,K07089
R1,K07090
R1,K07090
R1,K07095
R1,K07095
R1,K07095
R1,K07098
R1,K07099
R1,K07100
R1,K07105
R1,K07105
R1,K07106
R1,K07106
R1,K07107
R1,K07114
R1,K07114
R1,K07120
R1,K07124
R1,K07129
R1,K07130
R1,K07137
R1,K07137
R1,K07139
R1,K07139
R1,K07141
R1,K07141
R1,K07150
R1,K07160
R1,K07164
R1,K07166
R1,K07171
R1,K07173
R1,K07173
R1,K07175
R1,K07175
R1,K07180
R1,K07180
R1,K07192
R1,K07192
R1,K07213
R1,K07213
R1,K07216
R1,K07217
R1,K07220
R1,K07238
R1,K07240
R1,K07240
R1,K07258
R1,K07258
R1,K07258
R1,K07258
R1,K07258
R1,K07258
R1,K07271
R1,K07305
R1,K07316
R1,K07317
R1,K07317
R1,K07335
R1,K07335
R1,K07335
R1,K07343
R1,K07391
R1,K07391
R1,K07391
R1,K07402
R1,K07444
R1,K07444
R1,K07446
R1,K07447
R1,K07451
R1,K07456
R1,K07456
R1,K07456
R1,K07460
R1,K07461
R1,K07462
R1,K07462
R1,K07462
R1,K07464
R1,K07478
R1,K07478
R1,K07478
R1,K07483
R1,K07483
R1,K07484
R1,K07484
R1,K07484
R1,K07484
R1,K07484
R1,K07491
R1,K07491
R1,K07491
R1,K07491
R1,K07491
R1,K07491
R1,K07491
R1,K07496
R1,K07496
R1,K07496
R1,K07496
R1,K07496
R1,K07496
R1,K07497
R1,K07497
R1,K07502
R1,K07507
R1,K07507
R1,K07533
R1,K07533
R1,K07559
R1,K07560
R1,K07566
R1,K07566
R1,K07568
R1,K07571
R1,K07574
R1,K07576
R1,K07576
R1,K07576
R1,K07584
R1,K07590
R1,K07636
R1,K07636
R1,K07636
R1,K07636
R1,K07642
R1,K07642
R1,K07650
R1,K07650
R1,K07657
R1,K07657
R1,K07658
R1,K07658
R1,K07658
R1,K07658
R1,K07658
R1,K07658
R1,K07658
R1,K07658
R1,K07668
R1,K07668
R1,K07668
R1,K07668
R1,K07705
R1,K07705
R1,K07705
R1,K07705
R1,K07706
R1,K07706
R1,K07706
R1,K07706
R1,K07706
R1,K07706
R1,K07706
R1,K07707
R1,K07707
R1,K07707
R1,K07707
R1,K07714
R1,K07714
R1,K07714
R1,K07714
R1,K07714
R1,K07714
R1,K07718
R1,K07718
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07720
R1,K07723
R1,K07727
R1,K07727
R1,K07729
R1,K07729
R1,K07729
R1,K07729
R1,K07729
R1,K07729
R1,K07729
R1,K07738
R1,K07741
R1,K07741
R1,K07742
R1,K07775
R1,K07775
R1,K07775
R1,K07775
R1,K07776
R1,K07776
R1,K07776
R1,K07776
R1,K07800
R1,K07813
R1,K07813
R1,K07816
R1,K07862
R1,K07979
R1,K07979
R1,K07979
R1,K07979
R1,K07979
R1,K08177
R1,K08217
R1,K08281
R1,K08301
R1,K08303
R1,K08303
R1,K08303
R1,K08303
R1,K08309
R1,K08316
R1,K08364
R1,K08384
R1,K08384
R1,K08384
R1,K08483
R1,K08483
R1,K08483
R1,K08591
R1,K08602
R1,K08602
R1,K08602
R1,K08681
R1,K08693
R1,K08693
R1,K08693
R1,K08744
R1,K08884
R1,K08963
R1,K08963
R1,K08968
R1,K08984
R1,K08984
R1,K08989
R1,K08998
R1,K09001
R1,K09013
R1,K09022
R1,K09022
R1,K09022
R1,K09117
R1,K09118
R1,K09121
R1,K09126
R1,K09157
R1,K09458
R1,K09458
R1,K09685
R1,K09685
R1,K09706
R1,K09729
R1,K09747
R1,K09748
R1,K09748
R1,K09749
R1,K09749
R1,K09759
R1,K09759
R1,K09761
R1,K09762
R1,K09762
R1,K09762
R1,K09764
R1,K09766
R1,K09768
R1,K09770
R1,K09772
R1,K09773
R1,K09777
R1,K09779
R1,K09779
R1,K09786
R1,K09787
R1,K09807
R1,K09808
R1,K09808
R1,K09810
R1,K09811
R1,K09811
R1,K09812
R1,K09815
R1,K09816
R1,K09817
R1,K09825
R1,K09834
R1,K09888
R1,K09903
R1,K09936
R1,K09936
R1,K09936
R1,K09951
R1,K09963
R1,K09963
R1,K09974
R1,K10026
R1,K10026
R1,K10112
R1,K10112
R1,K10112
R1,K10112
R1,K10117
R1,K10117
R1,K10117
R1,K10118
R1,K10119
R1,K10206
R1,K10254
R1,K10439
R1,K10439
R1,K10440
R1,K10441
R1,K10540
R1,K10541
R1,K10542
R1,K10543
R1,K10544
R1,K10545
R1,K10549
R1,K10550
R1,K10551
R1,K10716
R1,K10773
R1,K10773
R1,K10797
R1,K10797
R1,K10797
R1,K10797
R1,K10797
R1,K10804
R1,K10823
R1,K10823
R1,K10844
R1,K10844
R1,K10844
R1,K10907
R1,K10914
R1,K10914
R1,K10914
R1,K10914
R1,K10947
R1,K10947
R1,K10947
R1,K10974
R1,K11031
R1,K11031
R1,K11065
R1,K11068
R1,K11068
R1,K11089
R1,K11105
R1,K11105
R1,K11145
R1,K11163
R1,K11175
R1,K11633
R1,K11633
R1,K11633
R1,K11633
R1,K11634
R1,K11634
R1,K11634
R1,K11634
R1,K11635
R1,K11635
R1,K11635
R1,K11635
R1,K11636
R1,K11636
R1,K11692
R1,K11733
R1,K11741
R1,K11749
R1,K11749
R1,K11751
R1,K11751
R1,K11751
R1,K11752
R1,K11752
R1,K11752
R1,K11752
R1,K11753
R1,K11753
R1,K11754
R1,K11754
R1,K11755
R1,K11755
R1,K11991
R1,K12132
R1,K12132
R1,K12137
R1,K12349
R1,K12410
R1,K12511
R1,K12573
R1,K12573
R1,K12573
R1,K12573
R1,K12573
R1,K12573
R1,K12573
R1,K12573
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12574
R1,K12940
R1,K12940
R1,K12941
R1,K12942
R1,K12942
R1,K12942
R1,K12942
R1,K12952
R1,K12952
R1,K12960
R1,K12960
R1,K12960
R1,K12996
R1,K12997
R1,K13010
R1,K13015
R1,K13015
R1,K13015
R1,K13017
R1,K13018
R1,K13019
R1,K13020
R1,K13020
R1,K13020
R1,K13020
R1,K13038
R1,K13038
R1,K13281
R1,K13281
R1,K13282
R1,K13292
R1,K13292
R1,K13444
R1,K13542
R1,K13542
R1,K13566
R1,K13626
R1,K13643
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13653
R1,K13688
R1,K13688
R1,K13688
R1,K13730
R1,K13730
R1,K13730
R1,K13730
R1,K13730
R1,K13730
R1,K13730
R1,K13745
R1,K13789
R1,K13820
R1,K13820
R1,K13820
R1,K13820
R1,K13921
R1,K13921
R1,K13922
R1,K13940
R1,K13940
R1,K13940
R1,K13940
R1,K13940
R1,K13940
R1,K13993
R1,K14058
R1,K14058
R1,K14113
R1,K14113
R1,K14155
R1,K14415
R1,K14441
R1,K14441
R1,K14441
R1,K14441
R1,K14441
R1,K14441
R1,K14534
R1,K14534
R1,K14540
R1,K14652
R1,K14652
R1,K14652
R1,K14652
R1,K14652
R1,K14652
R1,K14652
R1,K14652
R1,K14698
R1,K14698
R1,K14698
R1,K14698
R1,K14699
R1,K14699
R1,K14699
R1,K14699
R1,K14742
R1,K14761
R1,K15024
R1,K15024
R1,K15342
R1,K15342
R1,K15460
R1,K15533
R1,K15533
R1,K15533
R1,K15553
R1,K15554
R1,K15555
R1,K15580
R1,K15580
R1,K15581
R1,K15581
R1,K15582
R1,K15582
R1,K15583
R1,K15583
R1,K15598
R1,K15599
R1,K15600
R1,K15632
R1,K15633
R1,K15633
R1,K15738
R1,K15738
R1,K15738
R1,K15986
R1,K15986
R1,K15986
R1,K15986
R1,K15987
R1,K16044
R1,K16044
R1,K16149
R1,K16149
R1,K16150
R1,K16150
R1,K16326
R1,K16326
R1,K16651
R1,K16705
R1,K16785
R1,K16785
R1,K16785
R1,K16786
R1,K16786
R1,K16786
R1,K16786
R1,K16787
R1,K16787
R1,K16787
R1,K16787
R1,K16788
R1,K16789
R1,K16898
R1,K16898
R1,K16898
R1,K16899
R1,K16899
R1,K16923
R1,K16927
R1,K16950
R1,K16951
R1,K16951
R1,K17064
R1,K17064
R1,K17103
R1,K17195
R1,K17462
R1,K17462
R1,K17472
R1,K17472
R1,K17675
R1,K17675
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17686
R1,K17734
R1,K17828
R1,K17836
R1,K17836
R1,K17865
R1,K18028
R1,K18122
R1,K18122
R1,K18214
R1,K18220
R1,K18220
R1,K18220
R1,K18231
R1,K18231
R1,K18345
R1,K18345
R1,K18345
R1,K18345
R1,K18345
R1,K18345
R1,K18348
R1,K18348
R1,K18348
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18349
R1,K18350
R1,K18350
R1,K18427
R1,K18427
R1,K18428
R1,K18428
R1,K18430
R1,K18430
R1,K18431
R1,K18672
R1,K18672
R1,K18682
R1,K18682
R1,K18682
R1,K18682
R1,K18682
R1,K18682
R1,K18700
R1,K18707
R1,K18707
R1,K18707
R1,K18707
R1,K18814
R1,K18815
R1,K18855
R1,K18855
R1,K18856
R1,K18856
R1,K18866
R1,K18887
R1,K18887
R1,K18887
R1,K18887
R1,K18888
R1,K18888
R1,K18888
R1,K18888
R1,K18907
R1,K18907
R1,K18967
R1,K18979
R1,K18979
R1,K19002
R1,K19002
R1,K19005
R1,K19005
R1,K19005
R1,K19005
R1,K19005
R1,K19055
R1,K19077
R1,K19082
R1,K19082
R1,K19082
R1,K19082
R1,K19091
R1,K19091
R1,K19114
R1,K19115
R1,K19116
R1,K19116
R1,K19173
R1,K19221
R1,K19221
R1,K19225
R1,K19268
R1,K19271
R1,K19285
R1,K19294
R1,K19302
R1,K19302
R1,K19302
R1,K19309
R1,K19309
R1,K19310
R1,K19310
R1,K19350
R1,K19405
R1,K19411
R1,K19505
R1,K19505
R1,K19505
R1,K19689
R1,K19689
R1,K19802
R1,K19802
R1,K20074
R1,K20074
R1,K20118
R1,K20118
R1,K20118
R1,K20118
R1,K20118
R1,K20118
R1,K20118
R1,K20118
R1,K20459
R1,K20460
R1,K20461
R1,K20487
R1,K20487
R1,K20487
R1,K20487
R1,K20487
R1,K20487
R1,K20487
R1,K20487
R1,K20488
R1,K20488
R1,K20488
R1,K20488
R1,K20490
R1,K20491
R1,K20492
R1,K20509
R1,K20534
R1,K20534
R1,K20608
R1,K20608
R1,K21021
R1,K21021
R1,K21395
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21405
R1,K21449
R1,K21449
R1,K21449
R1,K21453
R1,K21462
R1,K21462
R1,K21467
R1,K21467
R1,K21467
R1,K21469
R1,K21471
R1,K21471
R1,K21471
R1,K21600
R1,K21600
R1,K21636
R1,K21636
R1,K21672
R1,K21755
R1,K21755
R1,K21900
R1,K21900
R1,K21903
R1,K21929
R1,K21929
R1,K21929
R1,K21993
R1,K22010
R1,K22010
R1,K22026
R1,K22044
R1,K22083
R1,K22103
R1,K22103
R1,K22108
R1,K22108
R1,K22116
R1,K22132
R1,K22225
R1,K22225
R1,K22225
R1,K22226
R1,K22226
R1,K22226
R1,K22226
R1,K22226
R1,K22226
R1,K22227
R1,K22227
R1,K22227
R1,K22227
R1,K22227
R1,K22227
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22278
R1,K22292
R1,K22292
R1,K22305
R1,K22373
R1,K22405
R1,K22405
R1,K22441
R1,K22441
R1,K22579
R1,K22579
R1,K22881
R1,K22927
R1,K22927
R1,K23109
R1,K23109
R1,K23242
R1,K23253
R1,K23351
R1,K23393
R1,K23393
R1,K23499
R1,K23535
R1,K23535
R1,K23535
R1,K23536
R1,K23536
R1,K23536
R1,K23537
R1,K23537
R1,K23537
R1,K23541
R1,K23675
R1,K23675
R1,K23675
R1,K23774
R1,K23774
R1,K23775
R1,K23779
R1,K23779
R1,K23779
R1,K23779
R1,K23876
R1,K23989
R1,K23997
R1,K23997
R1,K23997
R1,K23997
R1,K24131
R1,K24163
R1,K24180
R1,K24180
R1,K24180
R1,K24180
R1,K24648
Ru1,K00012
Ru1,K00012
Ru1,K00012
Ru1,K00016
Ru1,K00016
Ru1,K00016
Ru1,K00016
Ru1,K00018
Ru1,K00018
Ru1,K00027
Ru1,K00027
Ru1,K00031
Ru1,K00041
Ru1,K00041
Ru1,K00046
Ru1,K00052
Ru1,K00053
Ru1,K00053
Ru1,K00057
Ru1,K00057
Ru1,K00058
Ru1,K00058
Ru1,K00059
Ru1,K00059
Ru1,K00059
Ru1,K00067
Ru1,K00075
Ru1,K00075
Ru1,K00077
Ru1,K00077
Ru1,K00088
Ru1,K00088
Ru1,K00099
Ru1,K00099
Ru1,K00099
Ru1,K00104
Ru1,K00104
Ru1,K00133
Ru1,K00133
Ru1,K00134
Ru1,K00134
Ru1,K00145
Ru1,K00147
Ru1,K00209
Ru1,K00209
Ru1,K00209
Ru1,K00215
Ru1,K00215
Ru1,K00244
Ru1,K00244
Ru1,K00244
Ru1,K00244
Ru1,K00262
Ru1,K00262
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00265
Ru1,K00266
Ru1,K00266
Ru1,K00266
Ru1,K00266
Ru1,K00275
Ru1,K00278
Ru1,K00286
Ru1,K00286
Ru1,K00286
Ru1,K00286
Ru1,K00297
Ru1,K00324
Ru1,K00324
Ru1,K00324
Ru1,K00325
Ru1,K00355
Ru1,K00375
Ru1,K00375
Ru1,K00384
Ru1,K00432
Ru1,K00432
Ru1,K00537
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00548
Ru1,K00549
Ru1,K00549
Ru1,K00554
Ru1,K00558
Ru1,K00566
Ru1,K00571
Ru1,K00571
Ru1,K00575
Ru1,K00575
Ru1,K00575
Ru1,K00600
Ru1,K00602
Ru1,K00604
Ru1,K00604
Ru1,K00606
Ru1,K00609
Ru1,K00609
Ru1,K00610
Ru1,K00610
Ru1,K00611
Ru1,K00611
Ru1,K00615
Ru1,K00615
Ru1,K00620
Ru1,K00625
Ru1,K00640
Ru1,K00645
Ru1,K00647
Ru1,K00647
Ru1,K00651
Ru1,K00652
Ru1,K00655
Ru1,K00656
Ru1,K00656
Ru1,K00688
Ru1,K00702
Ru1,K00702
Ru1,K00703
Ru1,K00703
Ru1,K00705
Ru1,K00705
Ru1,K00705
Ru1,K00757
Ru1,K00759
Ru1,K00761
Ru1,K00762
Ru1,K00763
Ru1,K00763
Ru1,K00763
Ru1,K00764
Ru1,K00764
Ru1,K00765
Ru1,K00765
Ru1,K00765
Ru1,K00765
Ru1,K00767
Ru1,K00767
Ru1,K00768
Ru1,K00773
Ru1,K00784
Ru1,K00788
Ru1,K00789
Ru1,K00789
Ru1,K00789
Ru1,K00790
Ru1,K00791
Ru1,K00793
Ru1,K00794
Ru1,K00796
Ru1,K00800
Ru1,K00806
Ru1,K00817
Ru1,K00820
Ru1,K00820
Ru1,K00821
Ru1,K00824
Ru1,K00826
Ru1,K00831
Ru1,K00833
Ru1,K00844
Ru1,K00844
Ru1,K00847
Ru1,K00847
Ru1,K00849
Ru1,K00849
Ru1,K00849
Ru1,K00849
Ru1,K00850
Ru1,K00854
Ru1,K00854
Ru1,K00858
Ru1,K00858
Ru1,K00859
Ru1,K00864
Ru1,K00864
Ru1,K00874
Ru1,K00874
Ru1,K00876
Ru1,K00878
Ru1,K00891
Ru1,K00891
Ru1,K00919
Ru1,K00919
Ru1,K00925
Ru1,K00927
Ru1,K00928
Ru1,K00930
Ru1,K00931
Ru1,K00939
Ru1,K00939
Ru1,K00940
Ru1,K00941
Ru1,K00943
Ru1,K00945
Ru1,K00945
Ru1,K00945
Ru1,K00948
Ru1,K00948
Ru1,K00950
Ru1,K00954
Ru1,K00962
Ru1,K00962
Ru1,K00962
Ru1,K00962
Ru1,K00962
Ru1,K00965
Ru1,K00965
Ru1,K00969
Ru1,K00970
Ru1,K00970
Ru1,K00971
Ru1,K00971
Ru1,K00973
Ru1,K00974
Ru1,K00974
Ru1,K00974
Ru1,K00975
Ru1,K00981
Ru1,K00986
Ru1,K00991
Ru1,K00995
Ru1,K00997
Ru1,K01000
Ru1,K01005
Ru1,K01005
Ru1,K01006
Ru1,K01006
Ru1,K01006
Ru1,K01012
Ru1,K01012
Ru1,K01051
Ru1,K01056
Ru1,K01069
