ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,"Salt conc."
16966,C-36820,"DSM 43997, ATCC 49059, IFO 14204, JCM 7474, NBRC 14204, BCRC 16355, CIP 105595, IFO 15870, IMSNU 22194, KCTC 9647, LMG 29178, NBRC 15870, NCIMB 12773, NRRL B-16984, VKM Ac-1954",1,1,"Actinomadura formosensis",Actinomadura,formosensis,0-2
,,,,,,,,10
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
16928,,"DSM 43923, IFO 14347, IMET 9745, INA 3321, JCM 6833, NBRC 14347, NCTC B-16245, IMSNU 20005, KCTC 9339, MTCC 1381, NRRL B-16245, VKM Ac-938",1,1,"Actinomadura fulvescens",Actinomadura,fulvescens,0
17005,A8036,"DSM 45508, KCTC 19868, JCM 19952",1,1,"Actinomadura geliboluensis",Actinomadura,geliboluensis,0-2.5
,,,,,,,,0-5
16987,80-60,"DSM 44770, AS 4.1202, CIP 107902, DSM 43891, IFO 14668, JCM 6161, NBRC 14668, VKM Ac-1273, CGMCC 4.1202",1,1,"Actinomadura glauciflava",Actinomadura,glauciflava,0-2
,,,,,,,,0-2.5
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
16979,"SA 26015","DSM 44148, ATCC 53557, IFO 15177, NBRC 15177, NCIMB 13253, JCM 9627, HUT 6599, IMSNU 22185",1,1,"Actinomadura hibisca",Actinomadura,hibisca,2.5
16998,WCC-2265,"DSM 45195, BCC 72026, CCUG 56181, NBRC 105837, JCM 17316, TBRC 4745",1,1,"Actinomadura keratinilytica",Actinomadura,keratinilytica,<7
16929,"SSC 1256, 13-363","DSM 43764, ATCC 31588, CCRC 13146, IFO 14229, IMET 9741, JCM 3306, KCTC 9129, NBRC 14229, NCIMB 13755, NRRL 12069, NRRL B-16121, VKM Ac-874, BCRC 13416, CGMCC 4.2099, IMSNU 20006, MTCC 707, NRRL B-16261, BCRC 13146, IFO (now NBRC) 14229, SCC 1256",1,1,"Actinomadura kijaniata",Actinomadura,kijaniata,2.5
167434,,"LMG 31258, NRRL B-65521, DSM 109019",1,1,"Actinomadura lepetitiana",Actinomadura,lepetitiana,0-2.5
16930,,"DSM 43677, ATCC 33578, INA 1678, JCM 3387, CPCC 203281, IFO 14682, IMET 9575, IMSNU 20008, IMSNU 22191, MTCC 1382, NBRC 14682, VKM Ac-908",1,1,"Actinomadura livida",Actinomadura,livida,5
159574,NEAU-G17,"DSM 105122, CGMCC 4.7411",1,1,"Actinomadura logoneensis",Actinomadura,logoneensis,0-4.0
,,,,,,,,0-5
16931,S-0203,"DSM 40398, ATCC 25469, CBS 702.69, CGMCC AS 4.1382, IFO 13057, ISP 5398, JCM 4203, KCC S-0203, KCC S-0491, NBRC 13057, RIA 1249, OEU 719, BCRC 16250, CECT 3283, CGMCC 4.1382, CGMCC 4.1516, CIP 105484, IMET 9672, IMSNU 20009, JCM 4491, KCTC 9341, NRRL B-12327, VKM Ac-1509",1,1,"Actinomadura luteofluorescens",Actinomadura,luteofluorescens,0-4
,,,,,,,,10
,,,,,,,,5
,,,,,,,,6
,,,,,,,,8
16932,"FD 25934, A-0287","DSM 43862, ATCC 31286, IFO 14102, IMET 9754, JCM 3287, KCC A-0287, NBRC 14102, BCC 49509, BCRC 13378, CGMCC 4.1513, CIP 105532, IMSNU 22164, KCTC 9342, MTCC 2559, NCIMB 14303, NRRL B-16124, TBRC 2223",1,1,"Actinomadura macra",Actinomadura,macra,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
16933,,"DSM 43067, ATCC 19425, CCM 136, IAM 14277, IFO 14623, IMRU 1190, JCM 7436, NBRC 14623, NCTC 5654, CCUG 32944, CCTCC AB 2010169, CECT 3043, CGMCC 4.1224, CIP 105487, HAMBI 1926, IFM 0585, IMET 9585, KCTC 9192, MTCC 1120, NCIMB 13469, NRRL B-3843, VKM Ac-809, IFO 13909, NBRC 13909",1,1,"Actinomadura madurae",Actinomadura,madurae,0-2
,,,,,,,,10
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
17002,"DLS-45, 5DSM 45252","DSM 45252, KCTC 19558, JCM 17440",1,1,"Actinomadura meridiana",Actinomadura,meridiana,<1
16985,A290,"DSM 44485, NRRL B-24203, JCM 13236, CIP 108420",1,1,"Actinomadura mexicana",Actinomadura,mexicana,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
140490,CYP1-1B,"JCM 16995, KCTC 39784, PCU 349, TISTR 2400",1,1,"Actinomadura montaniterrae",Actinomadura,montaniterrae,5
16986,"FH-A 1198, ID 90-506, FH A 1198","DSM 44197, CIP 108365, NRRL B-24153, HAG 010767, JCM 13238, CPCC 201670",1,1,"Actinomadura namibiensis",Actinomadura,namibiensis,0
,,,,,,,,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
16990,B60,"DSM 44846, JCM 13850, NRRL B-24319, NBRC 104150",1,1,"Actinomadura napierensis",Actinomadura,napierensis,<2
16976,,"DSM 44137, IFO 15918, JCM 10104, NBRC 15918, BCRC 16816, IMSNU 21254, NCIMB 13456",1,1,"Actinomadura nitritigenes",Actinomadura,nitritigenes,0
16950,A19,"DSM 43383, ATCC 33385, JCM 3388, NCTC 4162, CCUG 38891, CIP 105483, HUT 6549, IAM 12634, IMET 9693, IMSNU 22169, KCTC 9110, NBRC 103052, NRRL B-3997",1,1,"Actinomadura pelletieri",Actinomadura,pelletieri,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
164563,LD22,"JCM 33455, CCTCC AA 2018050",1,1,"Actinomadura physcomitrii",Actinomadura,physcomitrii,0.0-2.0
158374,SDA37,"DSM 108648, KCTC 39965, NBRC 112909, TISTR 2523",1,1,"Actinomadura rhizosphaerae",Actinomadura,rhizosphaerae,0-4
166237,,"LMG 30035, CECT 9808, ATCC 53664",1,1,"Actinomadura roseirufa",Actinomadura,roseirufa,0.0-3.0
16975,,"DSM 44130, IFO 14382, JCM 3366, NBRC 14382, NRRL B-16566, ATCC 51643, BCRC 13608, CIP 105482, IMSNU 22195, KCTC 9494, MTCC 1140, NCIMB 14345, CCRC 13608",1,1,"Actinomadura rugatobispora",Actinomadura,rugatobispora,0-2
,,,,,,,,10
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
17003,CS5-AC15,"DSM 45251, KCTC 19559",1,1,"Actinomadura rupiterrae",Actinomadura,rupiterrae,<1
133727,,"CCTCC AA 2010009, DSM 45500, YIM M 10931, JCM 31202",1,1,"Actinomadura sediminis",Actinomadura,sediminis,<7
16963,"A-184, A4, A-0147","DSM 43358, ATCC 27299, DSM 43550, KCC A-0147, JCM 3147, BCRC 13408, CBS 258.72, CCM 3492, CGMCC 4.1512, CGMCC 4.2116, CIP 105480, IFO 14100, IMET 9588, IMSNU 20017, MTCC 1397, NBRC 14100, NCIMB 11119, NRRL B-16129, RIA 1503, VKM Ac-668, CCRC 13408",1,1,"Actinomadura verrucosospora",Actinomadura,verrucosospora,0-2
,,,,,,,,10
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
16945,"Mt-1, A-0325","DSM 43175, ATCC 27103, CBS 833.70, IMET 9546, JCM 3112, KCC A-0112, BCRC 13398, CIP 105478, IFO 15238, IMSNU 20019, KCTC 9290, NBRC 15238, VKM Ac-1315, CCRC 13398",1,1,"Actinomadura viridis",Actinomadura,viridis,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
24654,BK147,"DSM 46742, KACC 20919, NCIMB 14771, NRRL B-24852, JCM 32746, NBRC 109779",1,1,"Actinomadura xylanilytica",Actinomadura,xylanilytica,0-2.5
134407,"LL-C23024, LL-C23024.","CIP 105436, ATCC 43060, IFO 14689, JCM 3369, NRRL 12515, DSM 108649, KCTC 9495, NBRC 14689, DSM 43931, IMSNU 22167, NBIMCC 1535",1,1,"Actinomadura yumaensis",Actinomadura,yumaensis,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
148,"P2S, PS1","DSM 43014, ATCC 13683, CIP 103258, CCUG 18308, NCTC 11535",1,1,"Actinomyces bovis",Actinomyces,bovis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
177,"M1327/95/1, M1327/96/1","DSM 15435, CCUG 37421, CIP 106647",1,1,"Actinomyces bowdenii",Actinomyces,bowdenii,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
175,M1192/98/1,"DSM 15415, CCUG 41709, CIP 106507",1,1,"Actinomyces catuli",Actinomyces,catuli,0-10
189,R18165,"DSM 19115, CCUG 48064, CIP 108337, KCTC 15232",1,1,"Actinomyces dentalis",Actinomyces,dentalis,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
149,Sh8/4303,"DSM 20671, ATCC 43322, NCTC 11490, CCUG 32758, CIP 103126",1,1,"Actinomyces denticolens",Actinomyces,denticolens,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
140372,pika_113,"DSM 104049, CGMCC 4.7372",1,1,"Actinomyces gaoshouyii",Actinomyces,gaoshouyii,1
159,2-606-032,"DSM 6844, ATCC 23860, CDC W838, CIP 105418, JCM 12963, VPI 12594, CCUG 32936, CCUG 34703",1,1,"Actinomyces gerencseriae",Actinomyces,gerencseriae,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
186,,"DSM 15540, CCUG 27294, CIP 105737, CCM 4739",1,1,"Actinomyces graevenitzii",Actinomyces,graevenitzii,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
151,"Jr 277 (CDC W855)","DSM 43320, ATCC 12102, JCM 12964, CCUG 18307, IMET 10792, CCUG 2271, NIH 277, WVU 46, CIP 103259, KCTC 15377, NCTC 12972",1,1,"Actinomyces israelii",Actinomyces,israelii,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
166249,2129,"CGMCC 4.7483, DSM 106426",1,1,"Actinomyces lilanjuaniae",Actinomyces,lilanjuaniae,0.5-5
,,,,,,,,3
154,,"DSM 43013, ATCC 12104, CCUG 2238, NCTC 10301, CDC W826, JCM 8349, NIH 279, WVU 45, CCUG 18310, CIP 103128",1,1,"Actinomyces naeslundii",Actinomyces,naeslundii,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
187,R5292,"KCTC 15234, DSM 17234, CCUG 46090, CIP 107639, Hall R5292, JCM 17565",1,1,"Actinomyces oricola",Actinomyces,oricola,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
159350,410,"DSM 106201, CGMCC 1.16361",1,1,"Actinomyces qiguomingii",Actinomyces,qiguomingii,0.0-3.0
,,,,,,,,1
176,"AO 96-06841","DSM 15433, CCUG 36733, CIP 106352",1,1,"Actinomyces radicidentis",Actinomyces,radicidentis,0-10
193,7400942,"KCTC 15137, DSM 23838, CCUG 55928, CSUR P35",1,1,"Actinomyces timonensis",Actinomyces,timonensis,0-1
178,,"DSM 15434, CCUG 38702, CIP 106421",1,1,"Actinomyces urogenitalis",Actinomyces,urogenitalis,10
,,,,,,,,2-4
,,,,,,,,6
,,,,,,,,8
157,,"DSM 43327, ATCC 15987, CCUG 14476, NCTC 10951, WVU 745, NIH T-6, JCM 8353, CCUG 35450, CECT 488, CIP 103147, KCTC 15382, NBIMCC 71",1,1,"Actinomyces viscosus",Actinomyces,viscosus,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
140287,VUL7,"DSM 103437, CGMCC 4.7366",1,1,"Actinomyces vulturis",Actinomyces,vulturis,0-4
13500,TT04-21,"DSM 45769, KACC 14256, NBRC 103694, JCM 17978",1,1,"Actinomycetospora chibensis",Actinomycetospora,chibensis,0-5
13502,IY07-53,"DSM 45771, KACC 14250, NBRC 105527, JCM 17980",1,1,"Actinomycetospora cinnamomea",Actinomycetospora,cinnamomea,0-7.5
13503,014-5,"DSM 45772, KACC 14253, NBRC 103689, JCM 17981, TBRC 8065",1,1,"Actinomycetospora corticicola",Actinomycetospora,corticicola,0-7.5
159747,"A-T 8314","TBRC 5722, NBRC 113235",1,1,"Actinomycetospora endophytica",Actinomycetospora,endophytica,0.5-8
13504,TT00-04,"DSM 45773, KACC 14254, NBRC 103690, JCM 17982, BCC 49506, TBRC 2215",1,1,"Actinomycetospora lutea",Actinomycetospora,lutea,0-7.5
13505,IY07-55,"DSM 45774, KACC 14251, NBRC 105528, JCM 17983",1,1,"Actinomycetospora straminea",Actinomycetospora,straminea,0-10
13506,TT00-49,"DSM 45775, KACC 14255, NBRC 103691, JCM 17984",1,1,"Actinomycetospora succinea",Actinomycetospora,succinea,0-10
132566,MB20,"DSM 46746, CECT 8960",1,1,"Actinophytocola algeriensis",Actinophytocola,algeriensis,0-2
,,,,,,,,0-4
24458,MN08-A0203,"DSM 46707, NBRC 105883, VTCC D9-23",1,1,"Actinophytocola burenkhanensis",Actinophytocola,burenkhanensis,0-3
,,,,,,,,1
13513,"ID 06-A0464","DSM 45659, BTCC B-674, NBRC 105525",1,1,"Actinophytocola corallinus",Actinophytocola,corallinus,7.5
159716,,"KCTC 49002, CGMCC 4.7433, BMP B8152, JCM 33402",1,1,"Actinophytocola glycyrrhizae",Actinophytocola,glycyrrhizae,0-1
,,,,,,,,0-2
13512,,"DSM 45499, BCC 31372, NBRC 105245, JCM 17236, TBRC 158",1,1,"Actinophytocola oryzae",Actinophytocola,oryzae,0
,,,,,,,,<2
13514,"ID 05-A0653","DSM 45660, BTCC B-673, NBRC 105524",1,1,"Actinophytocola timorensis",Actinophytocola,timorensis,2.5-5
133108,11-183,"KCTC 39690, MCCC 1K02062, DSM 109075",1,1,"Actinophytocola xanthii",Actinophytocola,xanthii,0-1
,,,,,,,,0-2.0
7847,A4029,"DSM 45518, KCTC 19984, NRRL B-24835, JCM 19953, NBRC 110796",1,1,"Actinoplanes abujensis",Actinoplanes,abujensis,0-3
23114,Y16,"DSM 45850, CGMCC 4.6857, JCM 17700",1,1,"Actinoplanes atraurantiacus",Actinoplanes,atraurantiacus,0
,,,,,,,,<3
7798,"UNCC 253","DSM 43031, ATCC 15330, CBS 189.64, IFO 12245, KCC A-0038, NBRC 12245, JCM 3038, BCRC 13631, HAMBI 1975, IFM 1138, IFM 1290, IMET 9034, IMSNU 20021, KCTC 9117, NCIMB 10172, NRRL B-3343, RIA 819, VKM Ac-648, VKM Ac-675",1,1,"Actinoplanes auranticolor",Actinoplanes,auranticolor,5
7799,"A/672, MB-T 20","DSM 43805, ATCC 25844, KCC A-0196, JCM 3196, BCRC 13340, IFM 1261, IFO 13938, IMSNU 20022, KCTC 9345, NBRC 13938, NCIMB 12642, NRRL B-16714, VKM Ac-1320",1,1,"Actinoplanes brasiliensis",Actinoplanes,brasiliensis,2.5
7801,"UNCC 65","DSM 43148, ATCC 15348, CBS 190.64, IFO 12511, KCC A-0059, NBRC 12511, JCM 3059, BCRC 12545, CECT 3287, IFM 0124, IFM 1239, IMET 9244, KCTC 9589, MTCC 1981, NCIMB 12889, NRRL B-3344, VKM Ac-1319",1,1,"Actinoplanes campanulatus",Actinoplanes,campanulatus,0
7816,,"DSM 46137, IFO 14990, IMET 9243, INA 1569, JCM 9082, NBRC 14990, NCIMB 12736, VKM Ac-1095, BCC 49182, BCRC 16342, KCTC 9590, TBRC 174",1,1,"Actinoplanes cyaneus",Actinoplanes,cyaneus,2.5
7802,"A/10655, MB-T 21","DSM 43806, ATCC 21983, JCM 3247, KCC A-0247, BCRC 12107, CBS 597.74, CGMCC 4.2098, IFO 13994, IMET 9256, IMSNU 20026, KCTC 9532, MTCC 711, NBRC 13994, NCIMB 12643, NRRL B-16715",1,1,"Actinoplanes deccanensis",Actinoplanes,deccanensis,2.5
7831,"LA 107","DSM 43941, ATCC 49798, IFO 14935, NBRC 14935, NCIMB 12875, JCM 7556, IMSNU 20027, IMSNU 22122, KCTC 9254, NRRL B-16692",1,1,"Actinoplanes derwentensis",Actinoplanes,derwentensis,2.5
7804,"MB-T 22, X-14695","DSM 43807, ATCC 29868, KCC A-0277, JCM 3277, BCC 49183, BCRC 13630, IFO 15555, IMET 9273, IMSNU 22125, KCTC 9255, MTCC 1418, NBRC 15555, NCIMB 12644, NRRL B-16718, TBRC 192",1,1,"Actinoplanes ferrugineus",Actinoplanes,ferrugineus,2.5
140940,LDG1-22,"JCM 30485, TISTR 2343, PCU 344, DSM 111304",1,1,"Actinoplanes lichenis",Actinoplanes,lichenis,0-3
7839,"A/6353, FH 2244","DSM 43865, ATCC 31048, BCRC 12121, CBS 355.75, IFO 13997, IMSNU 22127, JCM 3250, KCC A-0250, KCTC 9536, NBRC 13997, NCIMB 12636, NRRL B-16723, SANK 62178, CGMCC 4.5521",1,1,"Actinoplanes liguriensis",Actinoplanes,liguriensis,2.5
7808,"UNCC 72","DSM 43150, ATCC 15350, CBS 192.64, IFO 12513, KCC A-0061, NBRC 12513, JCM 3061, IFM 0126, IFM 1240, IMET 9246, IMSNU 22063, KCTC 9348, NCIMB 12888, NRRL B-3346, VKM Ac-676",1,1,"Actinoplanes lobatus",Actinoplanes,lobatus,2.5
7809,"UNCC 431","DSM 43046, ATCC 14538, CBS 188.64, IFO 13243, KCC A-0121, NBRC 13243, JCM 3121, BCRC 13335, CGMCC 4.1488, IFM 1250, IMET 9249, IMSNU 22051, KCTC 1780, NBIMCC 2232, NBRC 102363, NCIMB 12654, NRRL B-3342, VTT E-82151",1,1,"Actinoplanes missouriensis",Actinoplanes,missouriensis,2
,,,,,,,,2.5
7846,,"DSM 45809, ATCC 43632, INA 4041, JCM 9649, KCTC 9593, NBRC 14524, BCC 49181, IFO 14524, TBRC 173",1,1,"Actinoplanes octamycinicus",Actinoplanes,octamycinicus,0-10
7834,"LA 83","DSM 43940, ATCC 49797, BCC 55025, IFO 14916, NBRC 14916, NCIMB 20021, TBRC 2208, JCM 7626, BCRC 16347, IMSNU 20038, KCTC 9257, NRRL B-16691",1,1,"Actinoplanes palleronii",Actinoplanes,palleronii,2.5
140744,,"NRRL B-65484, DSM 105064, ATCC 33076",1,1,"Actinoplanes ramoplaninifer",Actinoplanes,ramoplaninifer,1
7812,"UNCC 79","DSM 43151, CBS 193.64, IAM 14279, IFO 12514, IMET 9268, JCM 3062, KCC A-0062, NBRC 12514, RIA 821, BCC 49176, HAMBI 1928, IFM 1241, KCTC 9119, NCIMB 12730, NRRL B-3347, TBRC 168, VKM Ac-650",1,1,"Actinoplanes regularis",Actinoplanes,regularis,2.5
158014,M4147,"DSM 100965",1,1,"Actinoplanes sediminis",Actinoplanes,sediminis,0-4
130440,"A-T 6646","DSM 46706, BCC 46194, NBRC 109076",1,1,"Actinoplanes siamensis",Actinoplanes,siamensis,0-1
7842,03-723,"DSM 45183, CCM 7526, KCTC 19460, JCM 16605",1,1,"Actinoplanes sichuanensis",Actinoplanes,sichuanensis,0-4
164277,,"JCM 32512, CGMCC 4.7580, LAM 7112",1,1,"Actinoplanes solisilvae",Actinoplanes,solisilvae,0-10
,,,,,,,,3
133187,"A-T 5400","BCC 42734, TBRC 5832, NBRC 109645, DSM 108650",1,1,"Actinoplanes subglobosus",Actinoplanes,subglobosus,1
7818,"AB 8327, FH 2149","DSM 43866, ATCC 31121, BCRC 12106, FERM P-3462, IFO 13999, IMET 9254, IMSNU 20043, JCM 3252, KCC A-0252, KCTC 9543, NBRC 13999, NCIMB 12640, NRRL B-16726, SANK 60479, BCC 49180, NBIMCC 2300, TBRC 172",1,1,"Actinoplanes teichomyceticus",Actinoplanes,teichomyceticus,7.5
7844,MN07-A0371,"DSM 45572, NBRC 105297, VTCC D9-10",1,1,"Actinoplanes tereljensis",Actinoplanes,tereljensis,0
,,,,,,,,<3
7845,MN07-A0368,"DSM 45573, NBRC 105298, VTCC D9-11",1,1,"Actinoplanes toevensis",Actinoplanes,toevensis,<2
7843,03-8772,"DSM 45184, CCM 7527, KCTC 19461, JCM 16606, NBRC 106528",1,1,"Actinoplanes xinjiangensis",Actinoplanes,xinjiangensis,0-7
11160,,"DSM 45243, CCTCC AA 208030, JCM 16897, YIM 48868",1,1,"Actinopolymorpha alba",Actinopolymorpha,alba,<7
11161,"06-2230, I06-2230, 5DSM 45117, 5CCM 7466","DSM 45117, CCM 7466, KCTC 19293, JCM 17964, CPCC 202808",1,1,"Actinopolymorpha cephalotaxi",Actinopolymorpha,cephalotaxi,<5
11162,,"DSM 45354, ACM 5288, JCM 18294, NRRL B-24810, PIP 143",1,1,"Actinopolymorpha pittospori",Actinopolymorpha,pittospori,0-2.5
11159,,"DSM 18448, CCTCC AA 206004, JCM 16537, YIM 45725",1,1,"Actinopolymorpha rutila",Actinopolymorpha,rutila,0-5
11158,"IM 7744","DSM 22024, CIP 107343, JCM 10761, KCTC 19907, NBRC 100040, NRRL B-24113, NCIMB 14324",1,1,"Actinopolymorpha singaporensis",Actinopolymorpha,singaporensis,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
17729,,"DSM 45004, KCTC 19119, YIM 90480",1,1,"Actinopolyspora alba",Actinopolyspora,alba,5-10
17730,,"DSM 45583, CCTCC M 208247, KCTC 19372, YIM 90600, JCM 19144",1,1,"Actinopolyspora erythraea",Actinopolyspora,erythraea,2.5-10
24729,,"DSM 46731, CCTCC AA 2012020, KCTC 19657, TRM 40139, JCM 31477",1,1,"Actinopolyspora lacussalsi",Actinopolyspora,lacussalsi,10-20
,,,,,,,,12
17722,HS-1,"DSM 44261, ATCC 49777, CCRC 13635, IFO 15162, JCM 7550, NBRC 15162, NCIMB 13257, BCRC 13635, CGMCC 4.5630, IMSNU 22093, KCTC 9196, KCTC 9351, VKM Ac-1974",1,1,"Actinopolyspora mortivallis",Actinopolyspora,mortivallis,2.5
24730,H55,"DSM 45460, CCUG 62965",1,1,"Actinopolyspora mzabensis",Actinopolyspora,mzabensis,07-32
,,,,,,,,10-28
141087,HS05-03,"BCC 51286, NBRC 109078, DSM 108651",1,1,"Actinopolyspora salinaria",Actinopolyspora,salinaria,10-25
132380,,"DSM 45410, CCTCC AA 209065, YIM 75728",1,1,"Actinorectispora indica",Actinorectispora,indica,0
,,,,,,,,0-8
158702,"KC 198","CCTCC AA 2015043, KCTC 39718, JCM 33573",1,1,"Actinorectispora metalli",Actinorectispora,metalli,0-10
140636,K12-0408,"NBRC 111897, TBRC 5327, DSM 108652",1,1,"Actinorhabdospora filicis",Actinorhabdospora,filicis,1
17634,GE134766,"DSM 44926, NRRL B-24431, JCM 14896, BCRC 16838, NBRC 102107",1,1,"Actinospica acidiphila",Actinospica,acidiphila,0-1
13211,101,"DSM 43827, ATCC 29888, IAM 14280, IFO 14064, IMET 9740, IMRU 3971, JCM 3225, KCC A-0225, NBRC 14064, BCRC 13449, IMSNU 20048, KCTC 9125, KCTC 9184, NCIMB 13271, NRRL B-12336, VKM Ac-843",1,1,"Actinosynnema mirum",Actinosynnema,mirum,5
13212,,"DSM 44131, ATCC 31309, FERM P-4130, IFO 13725, JCM 7343, NBRC 13725, RTCI C-14482, IFO 15620, IMSNU 21345, KCTC 9498, NBRC 15620, NCIMB 14387, NRRL B-16078, VKM Ac-1961",1,1,"Actinosynnema pretiosum subsp. auranticum",Actinosynnema,pretiosum,2.5-5
13213,,"DSM 44132, ATCC 31281, FERM P-3992, IFO 13726, JCM 7344, NBRC 13726, BCRC 13428, CGMCC 4.1703, IFO 15621, IMSNU 21346, KCTC 9499, NBRC 15621, NRRL B-16060, VKM Ac-1963",1,1,"Actinosynnema pretiosum",Actinosynnema,pretiosum,5
133106,EBR-4-2,"KCTC 33604, JCM 30447",1,1,"Actinotalea caeni",Actinotalea,caeni,1.0-8.0
,,,,,,,,3.0-5.0
2385,M,"DSM 3133, ATCC 43279, CFBP 4259, CIP 103003, JCM 9966, LMG 16154, NBRC 105374, NBRC 15517, BCRC 14866, IFO 15517, KCTC 3251, LMG 17239",1,1,"Actinotalea fermentans",Actinotalea,fermentans,2.5
133962,CF5-4,"KCTC 29134, CCTCC AB 2012198, DSM 112671, JCM 31479",1,1,"Actinotalea ferrariae",Actinotalea,ferrariae,0-7
,,,,,,,,3
158625,THG-T121,"KACC 19191, CGMCC 4.7389, JCM 32747",1,1,"Actinotalea solisilvae",Actinotalea,solisilvae,0-4
,,,,,,,,1
145,"B 5329","DSM 15541, CCUG 27420, CIP 105739, LMG 18293, CCM 4738",1,1,"Actinotignum schaalii",Actinotignum,schaalii,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
146,R9242,"KCTC 15231, DSM 15805, CCUG 46093, CIP 107424",1,1,"Actinotignum urinale",Actinotignum,urinale,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
159835,J103,"DSM 104434, MCCC 1K03288",1,1,"Acuticoccus kandeliae",Acuticoccus,kandeliae,0.5-5.0
,,,,,,,,1.0-2.0
166457,PTG4-2,"MCCC 1A01274, KCTC 52323",1,1,"Acuticoccus sediminis",Acuticoccus,sediminis,1-9
,,,,,,,,3
133587,6515J-31,"KACC 14117, NBRC 106133",1,1,"Adhaeribacter aerolatus",Adhaeribacter,aerolatus,0-1.5
133589,6424S-25,"KACC 14118, NBRC 106134",1,1,"Adhaeribacter aerophilus",Adhaeribacter,aerophilus,0-1
3764,MBRG1.5,"DSM 16391, NCIMB 14008",1,1,"Adhaeribacter aquaticus",Adhaeribacter,aquaticus,2
,,,,,,,,<4
158784,17mud1-7,"KCTC 52873, NBRC 112824",1,1,"Adhaeribacter swui",Adhaeribacter,swui,0-1
140958,HY02,"KCTC 52512, JCM 31652",1,1,"Adhaeribacter terrae",Adhaeribacter,terrae,0-1
133455,DNG6,"CGMCC 1.6961, NBRC 104235",1,1,"Adhaeribacter terreus",Adhaeribacter,terreus,0-1
3077,B7,"DSM 21839, CCUG 56815",1,1,"Adlercreutzia caecimuris",Adlercreutzia,caecimuris,0-2
140913,,"ACCC 06485, JCM 30465, LAM 0050",1,1,"Advenella alkanexedens",Advenella,alkanexedens,0
,,,,,,,,0-5.3
132905,M-07,"DSM 104993, JCM 17746, KCTC 23732",1,1,"Advenella faeciporci",Advenella,faeciporci,0-4
385,,"DSM 23814, CCUG 45225, LMG 22250, CIP 108657",1,1,"Advenella incenata",Advenella,incenata,0-3
,,,,,,,,0-6
,,,,,,,,10
,,,,,,,,8
166411,,"KACC 15529, NBRC 108213, IMCC 3088",1,1,"Aequoribacter fuscus",Aequoribacter,fuscus,0.5-6
,,,,,,,,3.5
133599,JC2436,"IMSNU 14137, KACC 13727, KCTC 22361, JCM 15496",1,1,"Aequorivita aestuarii",Aequorivita,aestuarii,02-03
,,,,,,,,02-06
139658,,"CIP 107457, DSM 14231, LMG 21431, ACAM 640",1,1,"Aequorivita antarctica",Aequorivita,antarctica,0
,,,,,,,,10
,,,,,,,,2-8
140229,D-24,"DSM 101732, KCTC 42708",1,1,"Aequorivita aquimaris",Aequorivita,aquimaris,0-9
,,,,,,,,2-6
5479,A71,"DSM 23843, JCM 15070, KCTC 22183",1,1,"Aequorivita capsosiphonis",Aequorivita,capsosiphonis,<10
5476,Y10-2,"DSM 14236, ACAM 641, CIP 107455, LMG 21430",1,1,"Aequorivita lipolytica",Aequorivita,lipolytica,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
